title,workshop_id,packageId,collection_core,collection_content,collection_cosmetics,category,steam_url
Molong facial animations,3789484706,lucius.molongfa,0,0,1,"Hair, bodies & animations",https://steamcommunity.com/sharedfiles/filedetails/?id=3789484706
Molong Xenotype,3789407175,Sov.Tengri,0,1,0,"Genes, xenotypes & races",https://steamcommunity.com/sharedfiles/filedetails/?id=3789407175
Monochrome Impid Hairs,3509800074,luigipunch.impidhair,1,0,0,"Hair, bodies & animations",https://steamcommunity.com/sharedfiles/filedetails/?id=3509800074
Mood Matters,2581603685,imranfish.moodmatters,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2581603685
More and Retextured Head Shapes for VTE for Facial Animation,3407049972,sd.fa.vte.moreheadshapes,0,0,1,"Hair, bodies & animations",https://steamcommunity.com/sharedfiles/filedetails/?id=3407049972
More animal beds,3107972819,animal.bedsnew,0,1,0,Animals,https://steamcommunity.com/sharedfiles/filedetails/?id=3107972819
More Birds - Doves,3557967460,11bullets.dovesandpigeons,0,1,0,Animals,https://steamcommunity.com/sharedfiles/filedetails/?id=3557967460
More Birds - Songbirds,3555975161,11bullets.songbirds,0,1,0,Animals,https://steamcommunity.com/sharedfiles/filedetails/?id=3555975161
More Drug Genes,3013604316,mbsg.drug,1,0,0,"Genes, xenotypes & races",https://steamcommunity.com/sharedfiles/filedetails/?id=3013604316
More Fire Resistance Genes,3000564841,MoreBiotechStyleGenes.Fire,0,1,0,"Genes, xenotypes & races",https://steamcommunity.com/sharedfiles/filedetails/?id=3000564841
More Gravship Workbenches,3714981583,LTS.MGW,1,0,0,"Building, production & storage",https://steamcommunity.com/sharedfiles/filedetails/?id=3714981583
More Hunter Drones,3532453334,as1aw.morehunterdrones,0,1,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3532453334
More Informative Ideology,3761561660,Superniquito.MoreInformativeIdeology,1,0,0,Ideology & social,https://steamcommunity.com/sharedfiles/filedetails/?id=3761561660
More IVF Info,3690674058,ningendaisuki.moreivfinfo,1,0,0,"Medical, needs & hygiene",https://steamcommunity.com/sharedfiles/filedetails/?id=3690674058
More Milkable and Shearable Animals,3453878341,KobeRiddle.MilkAndWoolPatches,1,0,0,Animals,https://steamcommunity.com/sharedfiles/filedetails/?id=3453878341
More Mini-Horns,3151668881,mosi.MoreMiniHorns,0,0,1,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=3151668881
More Orders,3462617228,ferny.moreorders,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3462617228
More Pause Events,1874708724,sirrandoo.mpe,1,0,0,"World, biomes, factions & travel",https://steamcommunity.com/sharedfiles/filedetails/?id=1874708724
More Prop Categories,3167021055,ferny.propscore,1,0,0,"Furniture, decor & props",https://steamcommunity.com/sharedfiles/filedetails/?id=3167021055
More Ritual Rewards,2582489076,sinnamon.moreritualrewards,0,1,0,Ideology & social,https://steamcommunity.com/sharedfiles/filedetails/?id=2582489076
More Ritual Seats,3411913071,toastyman.moreritualseats,0,1,0,Ideology & social,https://steamcommunity.com/sharedfiles/filedetails/?id=3411913071
More Vanilla Textures,2707120862,tidal.morevanilla.textures,1,0,0,Textures & retextures,https://steamcommunity.com/sharedfiles/filedetails/?id=2707120862
Morphs Assorted: No Crushed Bodies,2796436183,MorphsAssorted.NoCrushedBodies,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2796436183
Morphs Assorted: Tattoos,2961314564,morphsassorted.facetattoos,0,0,1,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=2961314564
Mortar Accuracy,1729446857,hobtook.mortaraccuracy,1,0,0,"Combat, weapons & raids",https://steamcommunity.com/sharedfiles/filedetails/?id=1729446857
Most Skilled Bill Restriction,3757516418,Matheus.MostSkilledBill,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3757516418
Mount Passengers,3756579512,font.mountpassengers,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3756579512
Move Your Monolith,3221480525,ferny.moveyourmonolith,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3221480525
Multi Analyzer Retexture,3306133515,happycam.multianalyzerretexture,1,0,0,Textures & retextures,https://steamcommunity.com/sharedfiles/filedetails/?id=3306133515
Multi-Reinstall,3266494262,oels.multireinstall,1,0,0,Quality of life,https://steamcommunity.com/sharedfiles/filedetails/?id=3266494262
Museums,3204176859,nightmare.museums,0,1,0,Content & overhauls,https://steamcommunity.com/sharedfiles/filedetails/?id=3204176859
Mushroom Gravy,3741803826,grtsk.mushgravy,0,1,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3741803826
Music Blocker (屏蔽音乐),3629452893,trigger.musicblocker,1,0,0,Audio & music,https://steamcommunity.com/sharedfiles/filedetails/?id=3629452893
Music Manager (Continued),3220120457,zal.musicmanager,1,0,0,Audio & music,https://steamcommunity.com/sharedfiles/filedetails/?id=3220120457
Music Manager Combat Glow,3751795793,dorbo.musicmanagercombatglow,1,0,0,Audio & music,https://steamcommunity.com/sharedfiles/filedetails/?id=3751795793
Music Manager Search,3730792365,sk.mmsearch,1,0,0,Audio & music,https://steamcommunity.com/sharedfiles/filedetails/?id=3730792365
Mutator and Landmark Defs for Cherry Picker,3773922864,dorbo.cherrypickerlandmarks,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3773922864
Muzzle Flash,2917732219,issaczhuang.muzzleflash,0,0,1,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=2917732219
Mythic Ages: Megafauna Bestiary,3537788184,veterano.mythicages.megafaunabestiary,0,1,0,Content & overhauls,https://steamcommunity.com/sharedfiles/filedetails/?id=3537788184
Name Your Entities,3229905841,ferny.nameyourentities,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3229905841
Nationalist Structures - Mort's Ideologies,2961657515,mortstrudel.mortideologynationalism,0,1,0,Ideology & social,https://steamcommunity.com/sharedfiles/filedetails/?id=2961657515
Necroa Archovirus,3531035748,ushanka.necroaarchovirus,1,0,0,Content & overhauls,https://steamcommunity.com/sharedfiles/filedetails/?id=3531035748
Nerfed Fecal Sludge,3133620553,ferny.nerfedfecalsludge,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3133620553
Neural Supercharger Ownership,3285440328,ilyvion.neuralsuperchargerownership,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3285440328
New Ritual Rewards,3680590908,gilith.newritualreward,0,1,0,Ideology & social,https://steamcommunity.com/sharedfiles/filedetails/?id=3680590908
Nice Bill Tab,3520130671,andromeda.nicebilltab,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3520130671
Nice Bill Tab - Expansion,3721023311,HICON.NiceBillTabExpansion,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3721023311
Nice Health Tab,3328729902,andromeda.nicehealthtab,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3328729902
Nice Inventory Tab,3609897594,andromeda.niceinventorytab,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3609897594
Nice Plants Menu,3685058533,Andromeda.NicePlantsMenu,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3685058533
Nice Short Female Hairs,3316363751,andromeda.nicehairs,0,0,1,"Hair, bodies & animations",https://steamcommunity.com/sharedfiles/filedetails/?id=3316363751
Nightmare Core,3047049650,nightmare.core,1,0,0,Content & overhauls,https://steamcommunity.com/sharedfiles/filedetails/?id=3047049650
Nixte's Hair Salon,3785962373,Nixte24.NixtesHairSalon,0,0,1,"Hair, bodies & animations",https://steamcommunity.com/sharedfiles/filedetails/?id=3785962373
No Ambient Ducking,3784455797,sk.noambient,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3784455797
No Bathroom Ruins,3773690890,Pluri.DBHAddonPatch.NoBathroomRuins,1,0,0,"Medical, needs & hygiene",https://steamcommunity.com/sharedfiles/filedetails/?id=3773690890
No Blush - Vanilla Facial Animations,3294973192,ferny.noblush,0,0,1,"Hair, bodies & animations",https://steamcommunity.com/sharedfiles/filedetails/?id=3294973192
No Burn Metal,1923990111,unon.noburnmetal,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=1923990111
No Disabled Factions In Quests,2892125637,kathanon.nodisabledfactions,1,0,0,"World, biomes, factions & travel",https://steamcommunity.com/sharedfiles/filedetails/?id=2892125637
No Factory Floor Requirement,3687039048,ferny.nofactoryfloorrequirement,1,0,0,"Building, production & storage",https://steamcommunity.com/sharedfiles/filedetails/?id=3687039048
No Headstone Till Buried,2845934338,wanzi.noheadstone,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2845934338
No Hemogen Farm Medical Alert,2887053053,dark.nohemogenfarmmedicalalert,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=2887053053
No Ingredient List Limit,2853567450,mlie.noingredientlistlimit,1,0,0,Quality of life,https://steamcommunity.com/sharedfiles/filedetails/?id=2853567450
No Log On Startup,3769605642,jimmyl.nologstartup,1,0,0,Performance & tools,https://steamcommunity.com/sharedfiles/filedetails/?id=3769605642
No Max Bills: Redux,3526216885,justharry.nomaxbillsredux,1,0,0,Quality of life,https://steamcommunity.com/sharedfiles/filedetails/?id=3526216885
No Modlist on Loading,3618480405,ferny.nomodlistonloading,1,0,0,Performance & tools,https://steamcommunity.com/sharedfiles/filedetails/?id=3618480405
No More Lethal Damage Threshold,2657551690,jdalt.nmldt,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2657551690
No Quality Filter,3528263608,rabiosus.noqualityfilter,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3528263608
No Random Apparel on Ideology Edit,2669243201,edern.norandomapparelonideoedit,1,0,0,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=2669243201
No Time Change Sounds,2572368517,rhadamant.notimechangesounds,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2572368517
No Version In Pause Menu,3568421458,Jetroid.DoNotDrawVersion,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3568421458
No Version Warning,2599504692,mlie.noversionwarning,1,0,0,Performance & tools,https://steamcommunity.com/sharedfiles/filedetails/?id=2599504692
Node Research,3729878405,ferny.noderesearch,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3729878405
Non-Lethal: Re-Examined,3455926746,Smxrez.nonlethalreexamined,0,1,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3455926746
Noobert's Event Scheduler (Continued),3178111019,zal.eventscheduler,1,0,0,"World, biomes, factions & travel",https://steamcommunity.com/sharedfiles/filedetails/?id=3178111019
Not My Fault,2870045856,vesper.notmyfault,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2870045856
Not Overhead Meal,2986525461,overheadmeal.patch,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2986525461
Nudge Me - Melee Pathfinding Fix,3665657945,tas.nudgeme,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3665657945
Numbers,1414302321,mehni.numbers,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=1414302321
Numbers Trait AddOn,2068856562,telardo.numberstraitaddon,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=2068856562
Nurse Job,1820501433,DarthSergeant.NurseJob,1,0,0,"Medical, needs & hygiene",https://steamcommunity.com/sharedfiles/filedetails/?id=1820501433
Nuzzle gene,3148538954,ZzZomboRW.Commission.NuzzleGene,0,1,0,Animals,https://steamcommunity.com/sharedfiles/filedetails/?id=3148538954
Nuzzle Me,3573691945,ChaoticEnrico.NuzzleMe,1,0,0,Animals,https://steamcommunity.com/sharedfiles/filedetails/?id=3573691945
Odyssey Animal Voice Genes,3552053232,pacca.genevoiceanimalsodyssey,0,1,0,Animals,https://steamcommunity.com/sharedfiles/filedetails/?id=3552053232
Office Supplies,3394085110,lunartika.os,0,0,1,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=3394085110
Offspring Inherit Xenogenes (Continued),3266000468,mlie.offspringinheritxenogenes,1,0,0,"Genes, xenotypes & races",https://steamcommunity.com/sharedfiles/filedetails/?id=3266000468
Omni Tab,3663372521,Scheigster.OmniTab,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3663372521
Omnivore Animals,3544122256,Noctis.OmniAnimals,1,0,0,Animals,https://steamcommunity.com/sharedfiles/filedetails/?id=3544122256
Only If 'Tolerance' Below in Drug Policy,3088210509,seohyeon.onlyiftolerancebelow,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3088210509
Opulent Gold,3138887051,vissov.floortile,0,1,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3138887051
Opulent Gold - Patches,3695208570,beansprout.opulentgold.patches,0,1,0,Patches & compatibility,https://steamcommunity.com/sharedfiles/filedetails/?id=3695208570
Oracle's Miscellania,3279582979,oracle.miscellania,0,0,1,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=3279582979
Orbital Station Start,3773528576,alt4s.OrbitalStationStart,0,1,0,"World, biomes, factions & travel",https://steamcommunity.com/sharedfiles/filedetails/?id=3773528576
Organ Decay Variety,3238650014,dynamic.organdecayvariety,1,0,0,"Medical, needs & hygiene",https://steamcommunity.com/sharedfiles/filedetails/?id=3238650014
Organ use No sell,3053705400,yoann.organusenosell,1,0,0,"Medical, needs & hygiene",https://steamcommunity.com/sharedfiles/filedetails/?id=3053705400
Outland - More Floors,2873199953,neronix17.outland.morefloors,0,0,1,"Building, production & storage",https://steamcommunity.com/sharedfiles/filedetails/?id=2873199953
Outpost Manager,3636270694,shyguyspirit.outpostmanager,1,0,0,"Building, production & storage",https://steamcommunity.com/sharedfiles/filedetails/?id=3636270694
Oxygen Detector,3587621326,chirpful.oxygendetector,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3587621326
P-Music,725130005,peppsen.pmusic,1,0,0,Audio & music,https://steamcommunity.com/sharedfiles/filedetails/?id=725130005
Pacing Manager,3613142246,ferny.pacingmanager,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3613142246
Pack Your Craw,3785541749,DirtbagActual.PackYourCraw,0,1,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3785541749
Pack Your Craw (Retexture),3785816610,morton.RetexturePackYourCraw,0,1,0,Textures & retextures,https://steamcommunity.com/sharedfiles/filedetails/?id=3785816610
Paintable Spots & Objects,2902039321,kongkim.paintablespotsobjects,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2902039321
"Panels, Frames & Stairs",2844647879,kongkim.panelsframes,0,0,1,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=2844647879
Parka Retexture,2984307648,tied.parkaretex,1,0,0,Textures & retextures,https://steamcommunity.com/sharedfiles/filedetails/?id=2984307648
Party Your F****** Ass Off (Continued),3656819555,Mlie.PartyYourFAssOff,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3656819555
PATCHED 1.6 [KV] Call Trade Ships,3513064727,Wecardo.CallTradeShips,1,0,0,Patches & compatibility,https://steamcommunity.com/sharedfiles/filedetails/?id=3513064727
Path Avoid (1.6 Rebuild),3779284077,simeyo.PathAvoid,1,0,0,Quality of life,https://steamcommunity.com/sharedfiles/filedetails/?id=3779284077
Pause other settlements simulation,3526657761,esvn.pauseothersettlementssimulation,1,0,0,"World, biomes, factions & travel",https://steamcommunity.com/sharedfiles/filedetails/?id=3526657761
Pawn Editor Forked,3667931113,segaswolf.pawneditor.fork,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3667931113
Pawn Name Variety (Continued),3548290568,mlie.pawnnamevariety,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3548290568
Pawn Notes,3400513584,nalzurin.pawnnotes,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3400513584
Pawn Perspective,3718719179,sk.pawnperspective,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3718719179
Pawns on Display,3446605621,nawjak.pawnsondisplay,0,1,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3446605621
Pawns Use Fire Extinguishers (Continued),3612608024,mlie.pawnsusefireextinguishers,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3612608024
Pen Audit,3701471570,funstab.penaudit,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3701471570
Penguin Expansion,3719172734,Filippo.PenguinExpansion,0,1,0,Animals,https://steamcommunity.com/sharedfiles/filedetails/?id=3719172734
Penitent Specialist,3756595684,SierraOnline.KnightPenitent,0,1,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3756595684
Perfect Placement,3628576625,remi.perfectplacement,1,0,0,Quality of life,https://steamcommunity.com/sharedfiles/filedetails/?id=3628576625
Performance - Slower Pawn Tick Rate,3524116050,arkymn.slowerpawntickrate,1,0,0,Performance & tools,https://steamcommunity.com/sharedfiles/filedetails/?id=3524116050
Performance Esmolas,3676343434,Arkymn.PerformanceEsmolas,1,0,0,Performance & tools,https://steamcommunity.com/sharedfiles/filedetails/?id=3676343434
Performance Optimizer,2664723367,taranchuk.performanceoptimizer,1,0,0,Performance & tools,https://steamcommunity.com/sharedfiles/filedetails/?id=2664723367
Perishable (and More),2294597530,wtfomgjohnny.perishable,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2294597530
Permanent Enemies Never Flee,2469532299,mlie.permanentenemiesneverflee,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2469532299
Permits: Re-Examined,3521089734,smxrez.permitsreexamined,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3521089734
Persistent Precepts,2944765939,alleykat.persistentprecepts,1,0,0,Ideology & social,https://steamcommunity.com/sharedfiles/filedetails/?id=2944765939
Personal Doors (Continued),3592669060,zal.personaldoors,1,0,0,"Building, production & storage",https://steamcommunity.com/sharedfiles/filedetails/?id=3592669060
Perspective Shift,3686618980,ferny.perspectiveshift,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3686618980
Perspective: Eaves (Continued),3346964576,mlie.perspectiveeaves,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3346964576
Perspective: Paths Continued,3280637253,owlchemist.perspectivepaths,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3280637253
Pesky's Arcanist Ideology Style Pack,3370539088,pesky.arcanist.style,0,0,1,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=3370539088
Peto Progression - Progression Storytellers,3791277458,ferny.PetoProgression,1,0,0,"Research, storytellers & progression",https://steamcommunity.com/sharedfiles/filedetails/?id=3791277458
Phase Weaponry,3222694245,det.phaseweaponry,0,1,0,"Combat, weapons & raids",https://steamcommunity.com/sharedfiles/filedetails/?id=3222694245
Phase Weaponry - Revert Man in Black Change,3328573858,loki.phaseweaponrynmib,0,1,0,"Combat, weapons & raids",https://steamcommunity.com/sharedfiles/filedetails/?id=3328573858
Pick Up And Haul,1279012058,mehni.pickupandhaul,1,0,0,Quality of life,https://steamcommunity.com/sharedfiles/filedetails/?id=1279012058
Pillar Planner,3768069893,astryl.PillarPlanner,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3768069893
Pilot Console Retexture,3528477422,happycam.odysseyconsoleretexture,1,0,0,Textures & retextures,https://steamcommunity.com/sharedfiles/filedetails/?id=3528477422
Pipette Tool,2787342464,telardo.pipettetool,1,0,0,Quality of life,https://steamcommunity.com/sharedfiles/filedetails/?id=2787342464
Planning Extended,2877392159,scherub.planningextended,1,0,0,Quality of life,https://steamcommunity.com/sharedfiles/filedetails/?id=2877392159
PlatformStudyToggle,3228118083,tk421storm.platformstudytoggle,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3228118083
Platonic Relationships,3395394391,lydocia.PlatonicRelationships,1,0,0,Ideology & social,https://steamcommunity.com/sharedfiles/filedetails/?id=3395394391
Please use the pews ! (Ritual Seats Range Fix),3792610727,reqo.pleaseusethepews,1,0,0,Ideology & social,https://steamcommunity.com/sharedfiles/filedetails/?id=3792610727
Pocket Sand,2226330302,usagirei.pocketsand,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2226330302
PocketMap Architect Fix,3386472432,dizzyeevee.pocketmaparchitectfix,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3386472432
Pointed Elf Ears Refined,2886966525,hysila.refinedelfears,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2886966525
Police Uniforms,3474720857,pu.lunartikaaa,0,1,0,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=3474720857
Political Compass - Mort's Ideologies,2932322843,mortstrudel.mortideology,0,1,0,Ideology & social,https://steamcommunity.com/sharedfiles/filedetails/?id=2932322843
Polyamory Beds (1.5+),3276496684,Meltup.PolyamoryBeds.Vanilla,0,1,0,Ideology & social,https://steamcommunity.com/sharedfiles/filedetails/?id=3276496684
Polyamory Trait,3760161846,lucius.polyamorytrait,0,1,0,Ideology & social,https://steamcommunity.com/sharedfiles/filedetails/?id=3760161846
Ponpeco Furnitures : Kids' Room,3367310887,ponpeco.PFKidsRoom,0,0,1,"Furniture, decor & props",https://steamcommunity.com/sharedfiles/filedetails/?id=3367310887
Ponpeco Furnitures : Sci-Fi,3610234567,ponpeco.pfsf,0,0,1,"Furniture, decor & props",https://steamcommunity.com/sharedfiles/filedetails/?id=3610234567
Ponpeco Pajamas,3482959515,ponpeco.ponpecopajamas,0,0,1,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=3482959515
Popup Alerts for Condition Ending,3359890371,espio.endpopup,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3359890371
Popup Framework,3654537815,ferny.PopupFramework,1,0,0,Frameworks & libraries,https://steamcommunity.com/sharedfiles/filedetails/?id=3654537815
Power Alerts,1664714758,diddily.poweralerts,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=1664714758
Power Indicators,899714534,erdelf.powerindicators,1,0,0,"Building, production & storage",https://steamcommunity.com/sharedfiles/filedetails/?id=899714534
Power Poles,2507086460,co.uk.epicguru.rimforgepoles,0,1,0,"Building, production & storage",https://steamcommunity.com/sharedfiles/filedetails/?id=2507086460
Power Poles Extended,3339142899,gy.ppextend,0,1,0,"Building, production & storage",https://steamcommunity.com/sharedfiles/filedetails/?id=3339142899
Power Poles uninstall fix,3793846993,linnun.powerpolesuninstallfix,0,1,0,"Building, production & storage",https://steamcommunity.com/sharedfiles/filedetails/?id=3793846993
Power Tab 2 - 1.6 Bug Fixed Version,3528086894,owlchemist.powertab.forked.runningbugs,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3528086894
Power: Re-Examined,3590186274,smxrez.powerreexamined,1,0,0,"Building, production & storage",https://steamcommunity.com/sharedfiles/filedetails/?id=3590186274
Pregnancy Attitude,3530918349,carriedactyl.pregnancyattitude,1,0,0,"Medical, needs & hygiene",https://steamcommunity.com/sharedfiles/filedetails/?id=3530918349
Premade Xenotype Floatmenu to Dialog,3350991041,lee.xenotypefloattodialogue,1,0,0,UI & information,https://steamcommunity.com/sharedfiles/filedetails/?id=3350991041
Prepare Moderately,2057362949,lakuna.preparemoderately,1,0,0,Quality of life,https://steamcommunity.com/sharedfiles/filedetails/?id=2057362949
Prepatcher,2934420800,zetrith.prepatcher,1,0,0,Patches & compatibility,https://steamcommunity.com/sharedfiles/filedetails/?id=2934420800
Preschooler Clothes,2937387968,yamazaki.PreschoolerOutfits,0,0,1,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=2937387968
Prim's Hair,3416781129,Loopus.PrimHairs,0,0,1,"Hair, bodies & animations",https://steamcommunity.com/sharedfiles/filedetails/?id=3416781129
Priority Treatment Ressurected,3009738919,tk421storm.prioritytreatmentressurected,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=3009738919
Prison Commons (Continued),2898000489,mlie.prisoncommons,1,0,0,Gameplay tweaks,https://steamcommunity.com/sharedfiles/filedetails/?id=2898000489
Prisoner Arena (Continued),2022581505,mlie.prisonerarena,0,1,0,Ideology & social,https://steamcommunity.com/sharedfiles/filedetails/?id=2022581505
Prisoner Jumpsuits,3402467889,ocarina.prisonerjumpsuits,0,1,0,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=3402467889
Prisoner Jumpsuits - No Quality,3544594291,ryuudra.prisonerjumpsuits.noquality,0,1,0,"Apparel, styles & cosmetics",https://steamcommunity.com/sharedfiles/filedetails/?id=3544594291
Prisoners Should Fear Turrets,2602436826,mlie.prisonersshouldfearturrets,1,0,0,"Combat, weapons & raids",https://steamcommunity.com/sharedfiles/filedetails/?id=2602436826
Progression: Agriculture,3418017359,ferny.progressionagriculture,1,0,0,"Research, storytellers & progression",https://steamcommunity.com/sharedfiles/filedetails/?id=3418017359
Progression: Attire,3634874325,ferny.progressionattire,1,0,0,"Research, storytellers & progression",https://steamcommunity.com/sharedfiles/filedetails/?id=3634874325
Progression: Core,3301868772,ferny.progressioncore,1,0,0,"Research, storytellers & progression",https://steamcommunity.com/sharedfiles/filedetails/?id=3301868772
Progression: Drugs,3763005969,ferny.progressiondrugs,1,0,0,"Research, storytellers & progression",https://steamcommunity.com/sharedfiles/filedetails/?id=3763005969
Progression: Education,3590863552,ferny.progressioneducation,1,0,0,"Research, storytellers & progression",https://steamcommunity.com/sharedfiles/filedetails/?id=3590863552
Progression: Factories,3690565613,ferny.progressionfactories,1,0,0,"Research, storytellers & progression",https://steamcommunity.com/sharedfiles/filedetails/?id=3690565613
Progression: Furniture,3771246586,ferny.progressionfurniture,1,0,0,"Furniture, decor & props",https://steamcommunity.com/sharedfiles/filedetails/?id=3771246586
Progression: Genetics,3239506998,ferny.progressiongenetics,0,1,0,"Research, storytellers & progression",https://steamcommunity.com/sharedfiles/filedetails/?id=3239506998
Progression: Gravship,3522893553,ferny.progressiongravship,1,0,0,"Research, storytellers & progression",https://steamcommunity.com/sharedfiles/filedetails/?id=3522893553
Progression: Hives,3783411735,ferny.progressionhives,0,1,0,"Research, storytellers & progression",https://steamcommunity.com/sharedfiles/filedetails/?id=3783411735
Progression: Hospitality,3265298940,ferny.progressionhospitality,1,0,0,"Research, storytellers & progression",https://steamcommunity.com/sharedfiles/filedetails/?id=3265298940
Progression: Kitchen,3424640315,ferny.progressionkitchen,1,0,0,"Research, storytellers & progression",https://steamcommunity.com/sharedfiles/filedetails/?id=3424640315
